veh_id,episode,episode_step,px,py,sx,sy,ax,ay,throttle,steer,brake
CAV,5,36,94.4428482055664,6.439646244049072,14.562371253967285,-7.2831597328186035,-14.143204689025879,-15.756915092468262,0,-0.4,1
CAV,5,37,94.70159912109375,6.31422233581543,14.292227745056152,-7.56305456161499,-14.728377342224121,-15.260025024414062,0,-0.5,1
CAV,5,38,94.96280670166016,6.17987060546875,13.980281829833984,-7.839704990386963,-18.3195858001709,-16.246795654296875,1,-0.5,0
CAV,5,39,95.20010375976562,6.050894260406494,13.663793563842773,-8.078548431396484,-18.61301612854004,-14.046640396118164,0,-0.4,0
CAV,5,40,95.43193054199219,5.918007850646973,13.355911254882812,-8.316871643066406,-17.524580001831055,-13.56529426574707,0,-0.5,1
CAV,5,41,95.66595458984375,5.77635383605957,13.025980949401855,-8.560731887817383,-18.340871810913086,-13.556225776672363,0,-0.6,0
CAV,5,42,95.90015411376953,5.627695083618164,12.698259353637695,-8.763697624206543,-18.417640686035156,-11.406479835510254,0,-0.7,0
CAV,5,43,96.1263427734375,5.4773850440979,12.356696128845215,-8.957271575927734,-18.88425064086914,-10.702261924743652,1,-0.6,0
CAV,5,44,96.35122680664062,5.321801662445068,12.006159782409668,-9.134320259094238,-19.73907470703125,-9.969799041748047,0,-0.7,0
CAV,5,45,96.56595611572266,5.1660590171813965,11.646520614624023,-9.295326232910156,-20.730987548828125,-9.281004905700684,1,-0.7999999999999999,0
CAV,5,46,96.76985931396484,5.01139497756958,11.282355308532715,-9.436107635498047,-20.18107032775879,-7.801729679107666,0,-0.7999999999999999,1
CAV,5,47,96.97504425048828,4.847801208496094,10.867171287536621,-9.582551002502441,-22.868471145629883,-8.06614875793457,1,-0.7,0
CAV,5,48,97.17327117919922,4.6800031661987305,10.419476509094238,-9.727859497070312,-25.41857147216797,-8.250117301940918,0,-0.6,0
CAV,5,49,97.35791015625,4.514344215393066,9.9957275390625,-9.865347862243652,-23.64974021911621,-7.67332649230957,1,-0.5,0
CAV,5,50,97.53913879394531,4.343595027923584,9.618789672851562,-9.974690437316895,-22.578704833984375,-6.549657344818115,0,-0.4,1
CAV,5,51,97.70233154296875,4.182657241821289,9.264443397521973,-10.077040672302246,-19.192964553833008,-5.5437421798706055,0,-0.5,0
CAV,5,52,97.8760757446289,4.002619743347168,8.8646240234375,-10.181723594665527,-23.035579681396484,-6.0313029289245605,1,-0.5,0
CAV,5,53,98.02802276611328,3.82792329788208,8.337297439575195,-10.291543960571289,-29.688297271728516,-6.182847023010254,0,-0.4,0
CAV,5,54,98.1688003540039,3.6735341548919678,6.768625736236572,-7.005446434020996,-89.7132339477539,187.93380737304688,0,-0.5,1
CAV,6,0,84.07292175292969,7.925258159637451,19.08131217956543,0.27458426356315613,-0.3643222749233246,0.029579903930425644,0,0.0,0
CAV,6,1,84.4041748046875,7.930032730102539,19.07451057434082,0.27502602338790894,-0.39061176776885986,0.025369979441165924,1,0.1,0
CAV,6,2,84.73619079589844,7.935388565063477,19.06546401977539,0.3227589428424835,-0.5320658087730408,2.807373285293579,0,0.2,1
CAV,6,3,85.06014251708984,7.941883563995361,19.04932403564453,0.41213515400886536,-0.9635581970214844,5.335765838623047,0,0.1,1
CAV,6,4,85.37883758544922,7.949799060821533,19.018701553344727,0.5142309665679932,-1.795807957649231,5.987250328063965,0,0.2,0
CAV,6,5,85.70249938964844,7.959681987762451,18.970291137695312,0.6444563269615173,-2.736025810241699,7.3599853515625,0,0.1,0
CAV,6,6,86.03768157958984,7.971516132354736,18.939197540283203,0.7413973212242126,-1.824955940246582,5.689693450927734,0,0.1,0
CAV,6,7,86.3600845336914,7.984262943267822,18.9180965423584,0.8365397453308105,-1.2143758535385132,5.4755072593688965,1,0.2,0
CAV,6,8,86.68846130371094,7.999155044555664,18.89104461669922,0.9716204404830933,-1.6501011848449707,8.239591598510742,1,0.2,0
CAV,6,9,86.99755859375,8.016407012939453,18.85329246520996,1.140333890914917,-2.250340223312378,10.056715965270996,0,0.1,1
CAV,6,10,87.31361389160156,8.034951210021973,18.83051300048828,1.2459895610809326,-1.3801720142364502,6.401511192321777,0,0.0,1
CAV,6,11,87.62422943115234,8.053499221801758,18.814937591552734,1.2412478923797607,-0.9188218116760254,-0.27971968054771423,0,-0.1,0
CAV,6,12,87.94280242919922,8.071752548217773,18.779890060424805,1.1815851926803589,-2.1248013973236084,-3.6171274185180664,0,0.0,1
CAV,6,13,88.25220489501953,8.089788436889648,18.753582000732422,1.1988098621368408,-1.5146210193634033,0.9916674494743347,1,-0.1,0
CAV,6,14,88.57765197753906,8.108829498291016,18.726850509643555,1.1819738149642944,-1.581876277923584,-0.9962984323501587,0,-0.2,1
CAV,6,15,88.89395141601562,8.126936912536621,18.70960807800293,1.128637671470642,-1.048529028892517,-3.243422746658325,0,-0.30000000000000004,1
CAV,6,16,89.20121765136719,8.143190383911133,18.684823989868164,1.0364360809326172,-1.4908257722854614,-5.546159744262695,0,-0.20000000000000004,1
CAV,6,17,89.51099395751953,8.158135414123535,18.63644027709961,0.9166421294212341,-2.950784206390381,-7.3058905601501465,0,-0.30000000000000004,1
CAV,6,18,89.81526184082031,8.17106819152832,18.564970016479492,0.7734450101852417,-4.283323764801025,-8.582025527954102,0,-0.20000000000000004,0
CAV,6,19,90.12361145019531,8.182852745056152,18.466550827026367,0.6094204783439636,-5.616861343383789,-9.361010551452637,0,-0.30000000000000004,1
CAV,6,20,90.44520568847656,8.192413330078125,18.338951110839844,0.41044676303863525,-7.523345947265625,-11.73159408569336,1,-0.4,0
CAV,6,21,90.7540283203125,8.198843955993652,18.19479751586914,0.21214069426059723,-8.613847732543945,-11.849709510803223,0,-0.30000000000000004,1
CAV,6,22,91.05606079101562,8.202428817749023,18.034624099731445,0.016250960528850555,-9.305428504943848,-11.380402565002441,0,-0.30000000000000004,1
CAV,6,23,91.36360168457031,8.203169822692871,17.850954055786133,-0.18586711585521698,-10.897130012512207,-11.991649627685547,0,-0.30000000000000004,0
CAV,6,24,91.66145324707031,8.201005935668945,17.6556339263916,-0.38502272963523865,-11.762660026550293,-11.993642807006836,1,-0.30000000000000004,0
CAV,6,25,91.95082092285156,8.194817543029785,17.463504791259766,-0.5893701910972595,-11.67518138885498,-12.417656898498535,1,-0.30000000000000004,0
CAV,6,26,92.23493957519531,8.185749053955078,17.29779052734375,-0.7970679402351379,-9.588501930236816,-12.017736434936523,1,-0.20000000000000004,0
CAV,6,27,92.53187561035156,8.174479484558105,17.172832489013672,-0.9820474982261658,-7.444272041320801,-11.020005226135254,1,-0.30000000000000004,0
CAV,6,28,92.81854248046875,8.16015338897705,17.066394805908203,-1.2007248401641846,-6.076701641082764,-12.484647750854492,0,-0.4,0
CAV,6,29,93.11599731445312,8.140823364257812,16.964921951293945,-1.4668930768966675,-5.959630966186523,-15.632402420043945,0,-0.5,1
CAV,6,30,93.403564453125,8.11742115020752,16.86263084411621,-1.7491483688354492,-6.142392635345459,-16.948911666870117,1,-0.6,0
CAV,6,31,93.6823501586914,8.088223457336426,16.738264083862305,-2.047379732131958,-6.978936672210693,-16.735483169555664,0,-0.7,1
CAV,6,32,93.9791259765625,8.05367660522461,16.604637145996094,-2.3527495861053467,-7.664206027984619,-17.514562606811523,1,-0.7999999999999999,0
CAV,6,33,94.26685333251953,8.014479637145996,16.442888259887695,-2.671607494354248,-9.195082664489746,-18.12639808654785,0,-0.7999999999999999,0
CAV,6,34,94.55418395996094,7.969430923461914,16.265960693359375,-2.9969518184661865,-10.201376914978027,-18.75886344909668,0,-0.7,0
CAV,6,35,94.8343505859375,7.919646263122559,16.075674057006836,-3.3176217079162598,-10.618910789489746,-17.89492416381836,1,-0.7999999999999999,0
CAV,6,36,95.12020111083984,7.8625407218933105,15.860499382019043,-3.647203207015991,-11.753873825073242,-18.003324508666992,0,-0.8999999999999999,0
CAV,6,37,95.4080810546875,7.798348426818848,15.621257781982422,-3.9792070388793945,-13.53345012664795,-18.78083610534668,0,-0.9999999999999999,0
CAV,6,38,95.6818618774414,7.730946063995361,15.371891975402832,-4.293099403381348,-14.051467895507812,-17.687463760375977,0,-0.8999999999999999,0
CAV,6,39,95.95217895507812,7.65796422958374,15.103075981140137,-4.600480556488037,-14.661519050598145,-16.764904022216797,1,-0.8999999999999999,0
CAV,6,40,96.2262954711914,7.577075004577637,14.806754112243652,-4.907542705535889,-17.15361785888672,-17.77535629272461,0,-0.7999999999999999,1
CAV,6,41,96.4796371459961,7.496104717254639,14.512003898620605,-5.184344291687012,-16.68819236755371,-15.671975135803223,0,-0.8999999999999999,0
CAV,6,42,96.7332534790039,7.4086432456970215,14.191184043884277,-5.452418804168701,-18.586830139160156,-15.531007766723633,0,-0.8999999999999999,0
CAV,6,43,96.97569274902344,7.3188323974609375,13.866988182067871,-5.70422887802124,-19.237255096435547,-14.941999435424805,0,-0.8999999999999999,1
CAV,6,44,97.20704650878906,7.227193355560303,13.539267539978027,-5.936923503875732,-18.803939819335938,-13.351541519165039,0,-0.7999999999999999,1
CAV,6,45,97.44051361083984,7.128453254699707,13.190876007080078,-6.165924072265625,-20.265926361083984,-13.320956230163574,1,-0.7,0
CAV,6,46,97.6650161743164,7.027262210845947,12.843558311462402,-6.389301776885986,-20.01658058166504,-12.873682975769043,0,-0.7999999999999999,0
CAV,6,47,97.8857192993164,6.921184062957764,12.491519927978516,-6.619064807891846,-20.038501739501953,-13.078422546386719,0,-0.8999999999999999,1
CAV,6,48,98.1032485961914,6.810055255889893,12.137709617614746,-6.825887680053711,-19.84331512451172,-11.599581718444824,0,-0.8999999999999999,1
CAV,6,49,98.3180923461914,6.6944732666015625,11.77318000793457,-6.995394706726074,-20.665063858032227,-9.609297752380371,0,-0.9999999999999999,1
CAV,6,50,98.52449798583984,6.577765941619873,11.396285057067871,-7.134118556976318,-21.22909164428711,-7.813798904418945,0,-0.8999999999999999,1
CAV,6,51,98.72676849365234,6.458886623382568,11.023341178894043,-7.238645553588867,-19.132686614990234,-5.36242151260376,0,-0.7999999999999999,0
CAV,6,52,98.94131469726562,6.326294422149658,10.609110832214355,-7.344225883483887,-23.069318771362305,-5.879980087280273,1,-0.7,0
CAV,6,53,99.13240051269531,6.202003002166748,10.22587776184082,-7.467978477478027,-21.348722457885742,-6.893872261047363,1,-0.7999999999999999,0
CAV,6,54,99.31694030761719,6.075283527374268,9.841374397277832,-7.602306365966797,-21.399341583251953,-7.475951194763184,0,-0.7999999999999999,0
CAV,6,55,99.49506378173828,5.946028232574463,9.452064514160156,-7.727614402770996,-22.541898727416992,-7.255610942840576,0,-0.7,1
CAV,6,56,99.6602554321289,5.819733619689941,9.076955795288086,-7.842212200164795,-21.4652042388916,-6.557738780975342,1,-0.7,0
CAV,6,57,99.82049560546875,5.689713478088379,8.65788459777832,-7.9554009437561035,-22.699243545532227,-6.130936145782471,0,-0.6,1
CAV,6,58,99.98146057128906,5.549490451812744,8.196914672851562,-8.096517562866211,-27.062076568603516,-8.284507751464844,1,-0.6,0
CAV,6,59,100.12255859375,5.41732120513916,7.786012172698975,-8.228734016418457,-23.812843322753906,-7.66227912902832,1,-0.5,0
CAV,6,60,100.25823211669922,5.28064489364624,7.386610507965088,-8.36611270904541,-22.203535079956055,-7.637155532836914,1,-0.4,0
CAV,6,61,100.39397430419922,5.135798454284668,7.017935752868652,-8.496557235717773,-21.554378509521484,-7.626371383666992,1,-0.4,0
CAV,6,62,100.51664733886719,4.995401382446289,6.6776957511901855,-8.618183135986328,-18.896764755249023,-6.755043029785156,0,-0.4,1
CAV,6,63,100.64021301269531,4.845643520355225,6.336716651916504,-8.720157623291016,-19.28658676147461,-5.767918586730957,1,-0.5,0
CAV,6,64,100.75524139404297,4.696733474731445,5.9536919593811035,-8.815937042236328,-22.136701583862305,-5.535518646240234,1,-0.6,0
CAV,6,65,100.86032104492188,4.548884868621826,5.545782566070557,-8.909931182861328,-22.637107849121094,-5.216245651245117,1,-0.6,0
CAV,6,66,100.96306610107422,4.393635272979736,5.16766357421875,-8.961487770080566,-19.303407669067383,-2.6320228576660156,0,-0.7,1
CAV,6,67,101.068115234375,4.223865985870361,4.73061990737915,-9.003753662109375,-23.425813674926758,-2.2654781341552734,0,-0.7999999999999999,0
CAV,6,68,101.1587905883789,4.061131954193115,4.278724193572998,-9.026747703552246,-24.81552505493164,-1.2627010345458984,1,-0.7,0
CAV,6,69,101.22608184814453,3.944200038909912,2.0127336978912354,-3.865445137023926,-126.73749542236328,288.6731262207031,0,-0.6,1
CAV,7,0,83.12416076660156,7.911787033081055,19.10074234008789,0.2751506268978119,-0.38301753997802734,0.04770786687731743,0,0.1,0
CAV,7,1,83.45685577392578,7.91713809967041,19.0916748046875,0.3230808675289154,-0.5293891429901123,2.798306941986084,0,0.0,1
CAV,7,2,83.78374481201172,7.922518253326416,19.0828857421875,0.31791654229164124,-0.5127688050270081,-0.3012954890727997,0,0.0,1
CAV,7,3,84.11055755615234,7.927815914154053,19.061662673950195,0.31493866443634033,-1.2932535409927368,-0.18146061897277832,1,-0.1,0
CAV,7,4,84.42279052734375,7.932000160217285,19.02918815612793,0.26085346937179565,-1.8389158248901367,-3.0626511573791504,0,-0.2,1
CAV,7,5,84.75848388671875,7.935483455657959,19.00497055053711,0.17153164744377136,-1.4331978559494019,-5.286065578460693,0,-0.1,1
CAV,7,6,85.0791015625,7.937278747558594,18.96833610534668,0.06911223381757736,-2.119337797164917,-5.925061225891113,0,0.0,0
CAV,7,7,85.40633392333984,7.938608646392822,18.92612075805664,0.05388980731368065,-2.4698891639709473,-0.8906170129776001,1,0.1,0
CAV,7,8,85.72933197021484,7.941039085388184,18.89561653137207,0.13490548729896545,-1.792837142944336,4.761566638946533,0,0.2,0
CAV,7,9,86.05044555664062,7.945229530334473,18.87042236328125,0.2520141303539276,-1.4782447814941406,6.871242523193359,1,0.30000000000000004,0
CAV,7,10,86.37162780761719,7.951508045196533,18.84077262878418,0.3955013155937195,-1.7892651557922363,8.658985137939453,1,0.30000000000000004,0
CAV,7,11,86.68315124511719,7.960723876953125,18.801618576049805,0.5651889443397522,-2.294339656829834,9.943314552307129,0,0.20000000000000004,1
CAV,7,12,87.00348663330078,7.971646785736084,18.761930465698242,0.7277674674987793,-2.3607990741729736,9.670785903930664,0,0.10000000000000003,0
CAV,7,13,87.31849670410156,7.984067916870117,18.732078552246094,0.8332081437110901,-1.7750719785690308,6.269775390625,0,0.10000000000000003,0
CAV,7,14,87.63330078125,7.997529029846191,18.71378517150879,0.9127629399299622,-1.0395797491073608,4.5209550857543945,0,0.20000000000000004,1
CAV,7,15,87.96231079101562,8.01338005065918,18.686073303222656,1.0425537824630737,-1.634330153465271,7.6545209884643555,0,0.20000000000000004,0
CAV,7,16,88.27864837646484,8.031045913696289,18.641197204589844,1.2068214416503906,-2.6188814640045166,9.586339950561523,0,0.10000000000000003,1
CAV,7,17,88.59782409667969,8.050869941711426,18.61417007446289,1.3167164325714111,-1.6302127838134766,6.628606796264648,0,0.10000000000000003,0
CAV,7,18,88.90604400634766,8.07203483581543,18.58449363708496,1.4138017892837524,-1.7881462574005127,5.849853992462158,0,2.7755575615628914e-17,1
CAV,7,19,89.2145004272461,8.0931396484375,18.576675415039062,1.415891408920288,-0.4641105830669403,0.12404540926218033,1,0.10000000000000003,0
CAV,7,20,89.52727508544922,8.115412712097168,18.55007553100586,1.4891995191574097,-1.5796219110488892,4.353368282318115,1,0.20000000000000004,0
CAV,7,21,89.83946228027344,8.139788627624512,18.520444869995117,1.6197210550308228,-1.794047474861145,7.902686595916748,1,0.30000000000000004,0
CAV,7,22,90.14482116699219,8.167328834533691,18.479337692260742,1.7943158149719238,-2.398430347442627,10.186867713928223,1,0.20000000000000004,0
CAV,7,23,90.4610824584961,8.198210716247559,18.42676544189453,1.9946157932281494,-3.177819013595581,12.107473373413086,0,0.10000000000000003,1
CAV,7,24,90.76563262939453,8.23112964630127,18.396902084350586,2.1261444091796875,-1.7202198505401611,7.576446533203125,1,2.7755575615628914e-17,0
CAV,7,25,91.08489990234375,8.266206741333008,18.37010383605957,2.181468963623047,-1.570418357849121,3.2421035766601562,0,2.7755575615628914e-17,1
CAV,7,26,91.39844512939453,8.301383972167969,18.352943420410156,2.2142539024353027,-1.0194932222366333,1.9477397203445435,1,2.7755575615628914e-17,0
CAV,7,27,91.70734405517578,8.337044715881348,18.32952308654785,2.261399984359741,-1.3767271041870117,2.7714076042175293,0,0.10000000000000003,1
CAV,7,28,92.01905059814453,8.374822616577148,18.30034637451172,2.3642239570617676,-1.7105618715286255,6.028326988220215,0,2.7755575615628914e-17,1
CAV,7,29,92.3310546875,8.414125442504883,18.269182205200195,2.421473979949951,-1.8910986185073853,3.4740357398986816,0,2.7755575615628914e-17,0
CAV,7,30,92.63160705566406,8.45355224609375,18.227375030517578,2.4792230129241943,-2.5140364170074463,3.4726855754852295,1,2.7755575615628914e-17,0
CAV,7,31,92.93444061279297,8.494590759277344,18.20033073425293,2.5427000522613525,-1.5536272525787354,3.646597385406494,1,0.10000000000000003,0
CAV,7,32,93.25105285644531,8.53911018371582,18.171297073364258,2.655133008956909,-1.7621361017227173,6.823878288269043,0,0.20000000000000004,1
CAV,7,33,93.54991149902344,8.584362030029297,18.129987716674805,2.8067119121551514,-2.2261271476745605,8.168461799621582,0,0.10000000000000003,1
CAV,7,34,93.88556671142578,8.637514114379883,18.061830520629883,2.9736645221710205,-3.920978546142578,9.60452651977539,0,0.10000000000000003,0
CAV,7,35,94.19871520996094,8.689793586730957,17.989286422729492,3.1200225353240967,-4.069726943969727,8.210691452026367,0,0.20000000000000004,1
CAV,7,36,94.5185317993164,8.746231079101562,17.912193298339844,3.2985241413116455,-4.450744152069092,10.30526351928711,0,0.30000000000000004,1
CAV,7,37,94.8277587890625,8.804147720336914,17.815515518188477,3.494239330291748,-5.670084476470947,11.478559494018555,0,0.20000000000000004,1
CAV,7,38,95.13026428222656,8.864197731018066,17.699535369873047,3.6886370182037354,-7.190292835235596,12.051857948303223,0,0.30000000000000004,1
CAV,7,39,95.41374969482422,8.92476749420166,17.564390182495117,3.887545108795166,-7.963677406311035,11.721023559570312,0,0.30000000000000004,1
CAV,7,40,95.70989990234375,8.990511894226074,17.38797378540039,4.0911993980407715,-10.410257339477539,12.01755428314209,0,0.20000000000000004,0
CAV,7,41,96.00272369384766,9.058907508850098,17.218183517456055,4.263017654418945,-7.051413536071777,7.135636329650879,0,0.10000000000000003,1
CAV,7,42,96.41463470458984,9.159310340881348,17.0374755859375,4.404768466949463,-14.278663635253906,11.200461387634277,0,2.7755575615628914e-17,0
CAV,7,43,96.62964630126953,9.212631225585938,16.95699119567871,4.423513412475586,-4.728395938873291,1.1012511253356934,1,0.10000000000000003,0
CAV,7,44,96.91744995117188,9.285491943359375,16.84439468383789,4.515162944793701,-6.733798503875732,5.4810709953308105,0,0.20000000000000004,0
CAV,7,45,97.19834899902344,9.35942268371582,16.733583450317383,4.6613287925720215,-6.177181720733643,8.148027420043945,0,0.20000000000000004,0
CAV,7,46,97.49767303466797,9.442220687866211,16.617761611938477,4.863731384277344,-7.1912689208984375,12.566986083984375,0,0.20000000000000004,0
CAV,7,47,97.76419830322266,9.520853996276855,16.506990432739258,5.072813987731934,-6.481143951416016,12.2332763671875,1,0.20000000000000004,0
CAV,7,48,98.04576110839844,9.606813430786133,16.396970748901367,5.287417411804199,-6.605566501617432,12.884759902954102,0,0.30000000000000004,1
CAV,7,49,98.31758880615234,9.695356369018555,16.269245147705078,5.519371032714844,-7.688616752624512,13.962764739990234,0,0.20000000000000004,0
CAV,7,50,98.58680725097656,9.786702156066895,16.14862060546875,5.715487480163574,-6.928582191467285,11.264780044555664,0,0.20000000000000004,0
CAV,7,51,98.86760711669922,9.88483715057373,16.03089714050293,5.92532205581665,-7.197351455688477,12.828821182250977,1,0.20000000000000004,0
CAV,7,52,99.12908935546875,9.981267929077148,15.9157133102417,6.128974914550781,-6.913379192352295,12.223325729370117,0,0.10000000000000003,0
CAV,7,53,99.39434051513672,10.08178424835205,15.840943336486816,6.273370742797852,-4.2892374992370605,8.283378601074219,1,0.10000000000000003,0
CAV,7,54,99.67098236083984,10.188790321350098,15.763626098632812,6.422192096710205,-4.45293664932251,8.571077346801758,1,0.10000000000000003,0
CAV,7,55,99.94514465332031,10.298218727111816,15.67894458770752,6.579987049102783,-4.992807865142822,9.303564071655273,0,0.20000000000000004,1
CAV,7,56,100.21121978759766,10.408242225646973,15.570009231567383,6.76404333114624,-6.430317401885986,10.86461067199707,0,0.30000000000000004,1
CAV,7,57,100.47467803955078,10.521575927734375,15.426193237304688,6.966047286987305,-8.42300033569336,11.83094596862793,0,0.20000000000000004,1
CAV,7,58,100.73738098144531,10.639272689819336,15.254800796508789,7.167593955993652,-9.927448272705078,11.674051284790039,0,0.30000000000000004,1
CAV,7,59,100.9996337890625,10.761701583862305,15.048836708068848,7.370394706726074,-12.075189590454102,11.889730453491211,0,0.30000000000000004,1
CAV,7,60,101.2548599243164,10.885904312133789,14.811264038085938,7.566544532775879,-13.999238967895508,11.558350563049316,0,0.4,1
CAV,7,61,101.50442504882812,11.012495040893555,14.54338264465332,7.752392292022705,-15.31013298034668,10.62169361114502,1,0.5,0
CAV,7,62,101.75664520263672,11.14596176147461,14.239673614501953,7.933533191680908,-18.276897430419922,10.900873184204102,0,0.4,0
CAV,7,63,101.98989868164062,11.276268005371094,13.93950366973877,8.110310554504395,-17.624088287353516,10.379253387451172,0,0.5,0
CAV,7,64,102.22402954101562,11.418455123901367,13.59084415435791,8.334877967834473,-20.20289421081543,13.012442588806152,0,0.5,1
CAV,7,65,102.45661926269531,11.568434715270996,13.399280548095703,8.450077056884766,-11.75157642364502,7.066952228546143,1,0.6,0
CAV,7,66,102.67269134521484,11.71037483215332,13.200392723083496,8.570244789123535,-11.665794372558594,7.048456192016602,1,0.7,0
CAV,7,67,102.89730834960938,11.857081413269043,13.02640438079834,8.690328598022461,-10.187806129455566,7.031451225280762,0,0.7,1
CAV,7,68,103.11959075927734,12.003363609313965,12.839641571044922,8.807098388671875,-11.563472747802734,7.229835033416748,0,0.7,1
CAV,7,69,103.3251724243164,12.14344310760498,12.588757514953613,8.937633514404297,-14.75727653503418,7.678219795227051,0,0.7999999999999999,0
CAV,7,70,103.53909301757812,12.291574478149414,12.37317943572998,9.036930084228516,-13.02799129486084,6.000771522521973,0,0.8999999999999999,1
CAV,7,71,103.74453735351562,12.427499771118164,12.063201904296875,8.933326721191406,-17.702381134033203,-5.916642189025879,0,0.7999999999999999,0
CAV,8,0,83.19158172607422,7.9134650230407715,19.0989990234375,0.28400155901908875,-0.4089130461215973,0.05945713818073273,0,-0.1,0
CAV,8,1,83.52565002441406,7.917810916900635,19.091325759887695,0.23718515038490295,-0.45111900568008423,-2.752384662628174,1,-0.2,0
CAV,8,2,83.85023498535156,7.920785903930664,19.079797744750977,0.1485615372657776,-0.6689150333404541,-5.14240026473999,0,-0.30000000000000004,0
CAV,8,3,84.17879486083984,7.9219818115234375,19.06142234802246,0.023246781900525093,-1.0692756175994873,-7.292142391204834,0,-0.20000000000000004,1
CAV,8,4,84.50596618652344,7.920929431915283,19.032638549804688,-0.1313951462507248,-1.6985100507736206,-9.1253023147583,0,-0.10000000000000003,0
CAV,8,5,84.82810974121094,7.918270111083984,19.00845718383789,-0.2294374257326126,-1.4407048225402832,-5.841273784637451,1,-0.20000000000000004,0
CAV,8,6,85.14679718017578,7.914034843444824,18.985239028930664,-0.35353419184684753,-1.311722993850708,-7.010918140411377,1,-0.10000000000000003,0
CAV,8,7,85.48255920410156,7.907999038696289,18.96928596496582,-0.4501034915447235,-0.9643800258636475,-5.837718963623047,0,-0.20000000000000004,1
CAV,8,8,85.79590606689453,7.899794101715088,18.946338653564453,-0.587566614151001,-1.3737038373947144,-8.229008674621582,0,-0.20000000000000004,0
CAV,8,9,86.11180114746094,7.889991283416748,18.903934478759766,-0.7478513717651367,-2.4114797115325928,-9.11522102355957,1,-0.10000000000000003,0
CAV,8,10,86.44381713867188,7.877498626708984,18.879253387451172,-0.8664777874946594,-1.4166297912597656,-6.808844566345215,0,-2.7755575615628914e-17,1
CAV,8,11,86.77257537841797,7.864428520202637,18.867900848388672,-0.8885665535926819,-0.6530303359031677,-1.27060866355896,0,0.09999999999999998,1
CAV,8,12,87.10031127929688,7.852012634277344,18.844425201416016,-0.8288926482200623,-1.4362584352493286,3.6508963108062744,1,-2.7755575615628914e-17,0
CAV,8,13,87.40776062011719,7.839879989624023,18.809558868408203,-0.8549329042434692,-1.9263273477554321,-1.4386961460113525,0,-2.7755575615628914e-17,1
CAV,8,14,87.74791717529297,7.825640678405762,18.785728454589844,-0.8965564370155334,-1.3717161417007446,-2.395915985107422,0,0.09999999999999998,0
CAV,8,15,88.07393646240234,7.811938762664795,18.757902145385742,-0.8559447526931763,-1.5832443237304688,2.3106987476348877,1,0.09999999999999998,0
CAV,8,16,88.40337371826172,7.798744201660156,18.738554000854492,-0.793064534664154,-1.1166601181030273,3.629073143005371,1,0.09999999999999998,0
CAV,8,17,88.72789764404297,7.786232948303223,18.725074768066406,-0.7399376630783081,-0.7616891860961914,3.0021119117736816,0,0.19999999999999998,0
CAV,8,18,89.05906677246094,7.774344444274902,18.70932388305664,-0.6513684988021851,-0.8601588010787964,4.83677864074707,1,0.3,0
CAV,8,19,89.40135192871094,7.763721942901611,18.686174392700195,-0.519218385219574,-1.402421236038208,8.005797386169434,0,0.4,1
CAV,8,20,89.70927429199219,7.756861209869385,18.655536651611328,-0.3635774254798889,-1.7959027290344238,9.123258590698242,0,0.30000000000000004,1
CAV,8,21,90.02679443359375,7.7512946128845215,18.600383758544922,-0.18459343910217285,-3.2441163063049316,10.527913093566895,1,0.20000000000000004,0
CAV,8,22,90.3422622680664,7.747981548309326,18.548465728759766,-0.03757726773619652,-2.95731520652771,8.374222755432129,0,0.10000000000000003,0
CAV,8,23,90.6674575805664,7.745895862579346,18.5224609375,0.04227524250745773,-1.5528770685195923,4.76839542388916,1,0.20000000000000004,0
CAV,8,24,90.97737121582031,7.745308876037598,18.50333595275879,0.1557803452014923,-1.1143991947174072,6.613861083984375,1,0.10000000000000003,0
CAV,8,25,91.29478454589844,7.746068477630615,18.492584228515625,0.23220324516296387,-0.6353432536125183,4.515998840332031,0,2.7755575615628914e-17,0
CAV,8,26,91.60770416259766,7.747267723083496,18.486827850341797,0.23694448173046112,-0.3301452398300171,0.27192386984825134,0,2.7755575615628914e-17,1
CAV,8,27,91.93001556396484,7.748507499694824,18.478240966796875,0.22820541262626648,-0.4978913962841034,-0.5067155361175537,1,0.10000000000000003,0
CAV,8,28,92.24855041503906,7.75073766708374,18.46064567565918,0.28912049531936646,-1.0387626886367798,3.5962073802948,0,0.10000000000000003,0
CAV,8,29,92.56111907958984,7.754995346069336,18.442758560180664,0.4098855257034302,-1.0411592721939087,7.0293965339660645,0,2.7755575615628914e-17,0
CAV,8,30,92.87793731689453,7.760727405548096,18.433441162109375,0.45450401306152344,-0.5643110871315002,2.7023324966430664,0,2.7755575615628914e-17,0
CAV,8,31,93.18226623535156,7.767201900482178,18.425565719604492,0.486148864030838,-0.4678545296192169,1.879918098449707,1,0.10000000000000003,0
CAV,8,32,93.49237823486328,7.7749834060668945,18.413665771484375,0.5754403471946716,-0.6950132846832275,5.215044975280762,0,0.20000000000000004,0
CAV,8,33,93.8074951171875,7.785253524780273,18.393543243408203,0.7147495150566101,-1.1703226566314697,8.10219669342041,0,0.20000000000000004,1
CAV,8,34,94.1234359741211,7.798473834991455,18.361068725585938,0.8896422982215881,-1.938383936882019,10.439242362976074,0,0.30000000000000004,0
CAV,8,35,94.43048858642578,7.814456462860107,18.311635971069336,1.0849225521087646,-3.057424545288086,12.078118324279785,0,0.30000000000000004,1
